ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
horse_0082,mctabasaran,"qa hamu hajˁvan ʁafigan, derdi herχru.",#	qa	#	ha-mu	hajˁvan	ʁa-f-i-gan	%	0	derdi	herχ-ru,#	then	#	EMPH-PROX(ATTR)	horse(ABS)	PFV-come-PFV.PTCP+TEMP	%	0_horse	trouble(ABS)	ask-FUT,"When the horse came, it asked (the boy) what his troubles were.",en,WORD_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,419573,422805,##	other	#ac_pc	ln_dem	np:s_pc	v:pred	%	0.d:a	np:p	v:pred,,horse,∅	∅	∅	∅	2016	∅	∅	2016	∅	∅,∅	∅	∅	∅	2016	∅	∅	2016	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0083,mctabasaran,fu vujav derdi k’uri.,#	fu	vu	=jav	derdi	k’uri,#	what(ABS)	COP	=2SG:POSS	trouble	CIT,What is your problem?,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,422805,424767,##ds	intrg_other:pred	cop	=ln_pro.2:poss	np:s	other,,horse,∅	∅	∅	2023	∅	∅,∅	∅	∅	2023	∅	∅,∅	∅	∅	∅	∅	∅
horse_0084,mctabasaran,"flanu pačːih.ǯin šur.an k’ur vič jivura k’ur,",#	0	fla-nu	pačːih.ǯi-n	šur.a-n	k’ur	vič	jiv-ura	k’ur,#	0	certain-FOC	king-GEN	girl(PL)-GEN	CIT	apple(ABS)	hit-PRS	CIT,They are knocking down the apples of a certain king's daughters.,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,424767,427906,##ds	0.h:a	ln_adj	ln_np.h:poss	ln_np.h:poss	other	np:p	v:pred	other,,horse,∅	∅	∅	2046	2040	∅	∅	∅	∅,∅	∅	∅	2046	2040	∅	∅	∅	∅,∅	∅	∅	new	∅	∅	∅	∅	∅
horse_0085,mctabasaran,uzu hadina dušun kːunǯu k’ur.,#	uzu	ha-di-na	d-uš-un	kːun-ǯu	k’ur,#	I(ABS)	EMPH-3.P-LAT	PFV-(HSG)go-PCVB	need-FUT	CIT,I need to go there.,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,427906,431000,##ds	pro.1:s	dem_pro:g	v:pred	rv_aux	other,,horse,∅	2023	∅	∅	∅	∅,∅	2023	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅
horse_0086,mctabasaran,"qa haˁjvn.i hap’ru, mu haˁjvanra hacːib mutmu vuǯi šulu.",#	qa	haˁjvn.i	hap’-ru	#	mu	haˁjvan	=ra	ha-cːi-b	mutmu	vu-ǯi	šul-u,#	then	horse(ERG)	what_do-FUT	#	PROX(ATTR)	horse(ABS)	=ADD	EMPH-(DIST)ADV-NSG	thing(ABS)	COP-ICVB	become-FUT,What did the horse do? That horse was a thing like this.,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,431000,436252,##	other	np.d:a	v:pred	##	ln_dem	np.d:s	=other	ln	np:pred	cop	rv_aux,,horse,∅	∅	2016	∅	∅	∅	2016	∅	∅	∅	∅	∅,∅	∅	2016	∅	∅	∅	2016	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0087,mctabasaran,"jiz hamu ibanǯi uc̊’ k’ur uvu, hamu ibanǯi uduc̊’ k’ur,",#	jiz	ha-mu	ib-an-ǯi	uc̊’	k’ur	uvu	#	0	ha-mu	ib-an-ǯi	uduc̊’	k’ur,#	my	EMPH-PROX(ATTR)	ear-(IN)ELAT-DIR	(HSG)go_in(IMP)	CIT	you(ABS)	#	0_youngest_brother	EMPH-PROX(ATTR)	ear-(IN)ELAT-DIR	(HSG)go_out(IMP)	CIT,"The horse said: Come into this ear of mine, and go out of that ear.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,436252,439925,##ds	ln_pro.1:poss	ln_dem	np:g	v:pred	other	pro.2:s	##ds	0.2:s	ln_dem	np:obl	v:pred	other,,horse,∅	2016	∅	2047	∅	∅	2023	∅	2023	∅	2048	∅	∅,∅	2016	∅	2047	∅	∅	2023	∅	2023	∅	2048	∅	∅,∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	bridging	∅	∅
horse_0088,mctabasaran,hamu ibanǯi uc̊’uru hamu baž.,#	ha-mu	ib-an-ǯi	uc̊’-uru	ha-mu	baž,#	EMPH-PROX(ATTR)	ear-(IN)ELAT-DIR	(HSG)go_in-FUT	EMPH-PROX(ATTR)	boy(ABS),That boy went into that ear.,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,439925,443171,##	ln_dem	np:g	v:pred	ln_dem	np:s,,horse,∅	∅	2047	∅	∅	2023,∅	∅	2047	∅	∅	2023,∅	∅	∅	∅	∅	∅
horse_0089,mctabasaran,"hamu ibanǯi uduc̊’ur uc̊ːur ǯihil, alaxunaji hacːir baž šulu muʁkan.",#	#	0	ha-mu	ib-an-ǯi	uduc̊’-u-r	%	0	uc̊ːu-r	ǯihil	#	0	alaxu-na-ji	ha-cːi-r	baž	šul-u	muʁ-k-an,#	#	0_youngest_brother	EMPH-PROX(ATTR)	ear-(IN)ELAT-DIR	(HSG)go_out-PFV.PTCP-HSG	%	0_youngest_brother	nice-HSG	young(ABS)	#	0_youngest_brother	(PL)dress-RES-PTCP	EMPH-(DIST)ADV-HSG	boy(ABS)	become-FUT	PROX-CONT-ELAT,"He left from the other ear and became a very nice boy, very well dressed.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,443171,450978,##	#pc	0.h:s_pc	ln_dem	np:obl	v:pred	%	0.h:s	ln_adj	np.h:pred	##	0.h:s	other	other	np.h:other	v:pred	rn,,horse,∅	∅	2023	∅	2048	∅	∅	2023	∅	∅	∅	2023	∅	∅	∅	∅	∅,∅	∅	2023	∅	2048	∅	∅	2023	∅	∅	∅	2023	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0090,mctabasaran,ari hamus eleʔ k’ur jiz q’aˁl.ʔin eleuru.,#	ari	hamus	0	eleʔ	k’ur	jiz	q’aˁl.ʔ-in	#	0	ele-uru,#	PRT	now	0_youngest_brother	(HSG)sit_on(IMP)	CIT	my	back-SUPER	#	0_youngest_brother	(HSG)sit_on-FUT,"Now, giddy up, sit on my back! (the horse) said, and (the boy) sat down.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,450978,454730,##ds	other	other	0.2:s	v:pred	other	ln_pro.1:poss	np:l	##	0.h:s	v:pred,,horse,∅	∅	∅	2023	∅	∅	2016	2049	∅	2023	∅,∅	∅	∅	2023	∅	∅	2016	2049	∅	2023	∅,∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅
horse_0091,mctabasaran,sarun mu hamu vič jivuz aˁʁuˁraji hamundar gizaf χalq’ar aǯi šulu.,#	sarun	mu	#	#	0	ha-mu	vič	jivu-z	%	0	aˁʁ-uˁra-ji	%	ha-mu-n-dar	gizaf	χalq’-ar	a-ǯi	šul-u,#	PRT	PROX(ABS)	#	#	0_people	EMPH-PROX(ATTR)	apple(ABS)	hit-INF	%	0_people	(HSG)go-PRS-PTCP	%	EMPH-PROX-FOC-PL	many	folk-PL(ABS)	(IN)be-ICVB	become-FUT,There are many people who went to knock down the apple.,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,454730,460703,##	other	dem_pro.h:s	#rc_pc	#ac_in	0.h:a_in	ln_dem	np:p	vother:pred	%	rel_f0.h:s_pc	v:pred	%	ln_dem	ln	np.h:pred	cop	rv_aux,,horse,∅	∅	2050	∅	∅	2050	∅	2051	∅	∅	2050	∅	∅	∅	∅	2050	∅	∅,∅	∅	2050	∅	∅	2050	∅	2051	∅	∅	2050	∅	∅	∅	∅	2050	∅	∅,∅	∅	new	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0092,mctabasaran,hac’ raˁqː.uˁz aˁʁajiz mu hamu lufsi dušu jivnu vič qada<b>ku ʁuˁru.,#	#	hac’	raˁqː.uˁ-z	aˁʁ-a-jiz	mu	#	0	ha-mu	luf	=si	d-uš-u	%	%	0	jiv-nu	vič	#	#	0	0	qada<b>k-u	%	0	ʁuˁ-ru,#	#	half	road-DAT	(HSG)go-PRS-until	PROX(ABS)	#	0_youngest_brother	EMPH-PROX(ATTR)	pigeon(ABS)	=like	PFV-(HSG)go-PCVB	%	%	0_youngest_brother	hit-PST	apple(ABS)	#	#	0_youngest_brother	0_apple	<NSG>grip-PCVB	%	0_youngest_brother	go-FUT,"When he went half of the way, he flew like a pigeon, knocked the apple off, and went away holding (it).",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,460703,466524,##	#ac	ln_adj	np:other	v:pred	dem_pro.h:s	#cv	0.h:s_cv	ln_dem	np:other	=other	v:pred	%	%	0.h:a	v:pred	np:p	##	#cv	0.h:s_cv	0:p	v:pred	%	0.h:s	v:pred,,horse,∅	∅	∅	∅	∅	2023	∅	2023	∅	∅	∅	∅	∅	∅	2023	∅	2051	∅	∅	2023	2051	∅	∅	2023	∅,∅	∅	∅	∅	∅	2023	∅	2023	∅	∅	∅	∅	∅	∅	2023	∅	2051	∅	∅	2023	2051	∅	∅	2023	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0093,mctabasaran,"qa qada<b>ku ʁuˁrajigan, hap’ru hamu bal.i.",#	qa	#	#	0	0	qada<b>k-u	%	0	ʁ-uˁra-ji-gan	%	hap’-ru	ha-mu	bal.i,#	then	#	#	0_youngest_brother	0_apple	<NSG>grip-PCVB	%	0_youngest_brother	go-PRS-PTCP-TEMP	%	what_do-FUT	EMPH-PROX(ATTR)	boy(ERG),"When he came and seized it, what did that boy do?",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,466524,469236,##	other	#ac_pc	#cv	0.h:a_cv	0:p	v:pred	%	0.h:s_pc	v:pred	%	v:pred	ln_dem	np.h:a,,horse,∅	∅	∅	∅	2023	2051	∅	∅	2023	∅	∅	∅	∅	2023,∅	∅	∅	∅	2023	2051	∅	∅	2023	∅	∅	∅	∅	2023,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0094,mctabasaran,"hamu bic’i c̊ːuc̊ːu čan c̊uc̊ː.un ʁaˁč’.niqinǯi qipru hadmu vič, aˁχuˁ c̊uc̊ːun.",#	ha-mu	bic’i	c̊ːuc̊ːu	ča-n	c̊uc̊ː.u-n	ʁaˁč’.ni-q-in-ǯi	q-ip-ru	ha-dmu	vič	aˁχuˁ	c̊uc̊ːu-n,#	EMPH-PROX(ATTR)	small	brother(ERG)	REFL-GEN	brother-GEN	armpit-POST-LAT-DIR	POST-<NSG>throw-FUT	EMPH-3.P(ATTR)	apple(ABS)	big	brother-GEN,"The small brother threw the apple into the armpit of his brother, his eldest brother.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,469236,475196,##	ln_dem	ln_adj	np.h:a	ln_refl.h:poss	ln_np.h:poss	np:g	v:pred	ln_dem	np:p	ln_adj	np:appos,,horse,∅	∅	∅	2023	2023	2011	2052	∅	∅	2051	∅	2011,∅	∅	∅	2023	2023	2011	2052	∅	∅	2051	∅	2011,∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅
horse_0095,mctabasaran,"aˁχuˁ c̊uc̊ːun ʁaˁč’.niqinǯi qipu hamu vič ič ult’uc̊ːun dufun čan alis̊in, čan ali forma.jiz dufun, haˁjvan tee<b>turu.",#	#	0	aˁχuˁ	c̊uc̊ːu-n	ʁaˁč’.ni-q-in-ǯi	q-ip-u	ha-mu	vič	%	#	ič	0	ult’uc̊ː-un	%	#	0	du-f-un	ča-n	al-i-s̊i-n	%	#	0	ča-n	al-i	forma.ji-z	du-f-un	%	0	haˁjvan	tee<b>t-uru,#	#	0_youngest_brother	big	brother-GEN	armpit-POST-LAT-DIR	POST-<NSG>throw-PCVB	EMPH-PROX(ATTR)	apple(ABS)	%	#	NC	0_youngest_brother	(HSG)jump_off-PCVB	%	#	0_youngest_brother	PFV-go-PCVB	REFL.SG-GEN	(SUPER)be-PTCP-place-SUPER	%	#	0_youngest_brother	REFL.SG-GEN	(SUPER)be-PTCP	form-DAT	PFV-come-PCVB	%	0_youngest_brother	horse(ABS)	<NSG>let-FUT,"Having thrown the apple to his armpit, having jumped off from the horse, going to his home, coming back in the dress that he had before, he let the horse go.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,475196,484978,##	#cv	0.h:a_cv	ln_adj	ln_np.h:poss	np:g	v:pred	ln_dem	np:p	%	#cv	nc	0.h:s_cv	v:pred	%	#cv	0.h:s_cv	v:pred	ln_refl.h:poss	np:g	%	#cv	0.h:s_cv	ln_refl.h:poss	ln	np:other	v:pred	%	0.h:a	np:p	v:pred,,horse,∅	∅	2023	∅	2016	2052	∅	∅	2051	∅	∅	∅	2023	∅	∅	∅	2023	∅	2023	2025	∅	∅	2023	∅	∅	∅	∅	∅	2023	2016	∅,∅	∅	2023	∅	2016	2052	∅	∅	2051	∅	∅	∅	2023	∅	∅	∅	2023	∅	2023	2025	∅	∅	2023	∅	∅	∅	∅	∅	2023	2016	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0096,mctabasaran,aˁχuˁ čuc̊ː.u vič ʁivunza k’uri.,#	aˁχuˁ	čuc̊ː.u	#	0	vič	ʁ-iv-un	=za	%	k’uri,#	big	brother(ERG)	#	0_eldest_brother	apple(ABS)	PFV-put-PST	=1SGːAG	%	CIT,The big brother said: I took down the apple!,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,484978,487106,##	ln_adj	np.h:a_ds	##ds	0.h:a	np:p	v:pred	=rv-pro_1_a	%	other,,horse,∅	∅	2011	∅	2011	2051	∅	∅	∅	∅,∅	∅	2011	∅	2011	2051	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0097,mctabasaran,šadǯi dufun hamu pačːih.ǯin riš muʁan q’ismat vu k’uri,#	#	0	šad-ǯi	du-f-un	%	ha-mu	pačːih.ǯi-n	riš	muʁa-n	q’ismat	vu	k’uri,#	#	0_eldest_brother	gladness-ADV	PFV-come-PCVB	%	EMPH-PROX(ATTR)	king-GEN	girl(ABS)	PROX-GEN	fate(ABS)	COP	CIT,"He came happily (to the king), he became the betrothed of the king's daughter.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,487106,492897,##	#cv	0.h:s_cv	other	v:pred	%	ln_dem	ln_np.h:poss	np.h:s	ln_dem_pro.h:poss	np:pred	cop	other,,horse,∅	∅	2011	∅	∅	∅	∅	2046	2053	∅	∅	∅	∅,∅	∅	2011	∅	∅	∅	∅	2046	2053	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅
horse_0098,mctabasaran,muʁaz jiʁ ǯivru murar.i.,#	muʁa-z	jiʁ	ǯiv-ru	mu-rar.i,#	PROX-DAT	day(ABS)	put-FUT	PROX-PL(ERG),They set a day for his wedding.,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,492897,496574,##	dem_pro.h:obl	np:p	v:pred	dem_pro.h:a,,horse,∅	2011	∅	∅	2054,∅	2011	∅	∅	2054,∅	∅	∅	∅	bridging
horse_0099,mctabasaran,qa q’aˁl.an čučː.un vič jivuz aˁʁuˁru.,#	qa	#	0	q’aˁl.a-n	čučː.u-n	vič	jivu-z	%	0	aˁʁ-uˁru,#	then	#	0	middle-GEN	sister-GEN	apple(ABS)	hit-INF	%	0	(PL)go-FUT,Then they went to knock down the apple of the middle sister.,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,496574,499172,##	other	#ac_in	f0.h:a_in	ln	ln_np.h:poss	np:p	vother:pred	%	0.h:s	v:pred,,horse,∅	∅	∅	∅	∅	2055	2056	∅	∅	∅	∅,∅	∅	∅	∅	∅	2055	2056	∅	∅	∅	∅,∅	∅	∅	∅	∅	bridging	bridging	∅	∅	∅	∅
horse_0100,mctabasaran,"q’aˁl.an čučː.un vič jivuz ʁušgan, q’aˁl.an c̊ira aˁʁuˁru.",#	#	#	0	q’aˁl.a-n	čučː.u-n	vič	jivu-z	%	0	ʁ-uš-gan	%	q’aˁl.a-n	c̊i	=ra	aˁʁ-uˁru,#	#	#	0	middle-GEN	sister-GEN	apple(ABS)	hit-INF	%	0	PFV-(HSG)go-PFV.PTCP+TEMP	%	middle-GEN	brother(ABS)	=ADD	(HSG)go-FUT,"When it was the time to knock down the apple of the middle sister, the middle brother goes (there).",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,499172,501964,##	#ac_pc	#ac_in	f0.h:a_in	ln	ln_np.h:poss	np:p	vother:pred	%	0.h:s_pc	v:pred	%	ln_np	np.h:s	=other	v:pred,,horse,∅	∅	∅	∅	∅	2055	2056	∅	∅	∅	∅	∅	∅	2018	∅	∅,∅	∅	∅	∅	∅	2055	2056	∅	∅	∅	∅	∅	∅	2018	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0101,mctabasaran,"qa mura dušun sab ǯinis̊.axna, sa<b>san č’ar du<b>gun, hamu haˁjvan ʁuˁru.",#	qa	#	mu	=ra	d-uš-un	sa-b	ǯin-is̊.a-x-na	%	#	0	sa<b>san	č’ar	d-u<b>g-un	%	ha-mu	haˁjvan	ʁ-uˁru,#	then	#	PROX(ABS)	=ADD	PFV-(HSG)go-PCVB	one-NSG	secret-place-APUD-LAT	%	#	0_youngest_brother	<NSG>one_more	hair(ABS)	PFV-<NSG>burn-PCVB	%	EMPH-PROX(ATTR)	horse(ABS)	come-FUT,"He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,501964,508697,##	other	#cv	dem_pro.h:s_cv	=other	v:pred	ln_num	np:g	%	#cv	0.h:a_cv	ln	np:p	v:pred	%	ln_dem	np.d:s	v:pred,,horse,∅	∅	∅	2023	∅	∅	∅	2057	∅	∅	2023	∅	2058	∅	∅	∅	2016	∅,∅	∅	∅	2023	∅	∅	∅	2057	∅	∅	2023	∅	2058	∅	∅	∅	2016	∅,∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅
horse_0102,mctabasaran,"hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.",#	ha-mu	haˁjvan	ulix-gan	=si	ha-mu	raǯ.nu	=ra	ha-mu	bal-k-an	uc̊ːu-r	baž	ap’-uru	#	0	ča-n	mu	ib-an-ǯi	it-un	%	#	0	mu	ib-an-ǯi	adaʁ-un,#	EMPH-PROX(ATTR)	horse(ABS)	before-TEMP	=like	EMPH-PROX	time(ERG)	=ADD	EMPH-PROX(ATTR)	boy-CONT-ELAT	nice-HSG	boy(ABS)	do-FUT	#	0_horse	REFL.SG-GEN	PROX(ABS)	ear-(IN)ELAT-DIR	(HSG)put-PCVB	%	#	0_horse	PROX(ABS)	ear-(IN)ELAT-DIR	(HSG)take_out-PCVB,"Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,508697,516562,##	ln_dem	np.d:s	np:other	=other	ln_dem	np:other	=other	ln_dem	np:obl	ln_adj	np:p	v:pred	#cv	0.d:a_cv	ln_refl.h:poss	dem_pro.h:p	np:g	v:pred	%	#cv	0.d:a_cv	dem_pro.h:p	np:obl	v:pred,,horse,∅	∅	2016	∅	∅	∅	∅	∅	∅	2023	∅	∅	∅	∅	2016	2016	2023	2047	∅	∅	∅	2016	2023	2048	∅,∅	∅	2016	∅	∅	∅	∅	∅	∅	2023	∅	∅	∅	∅	2016	2016	2023	2047	∅	∅	∅	2016	2023	2048	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0103,mctabasaran,qa mu eleturu haˁjvan.i čan q’aˁl.in hamu uligansi.,#	qa	mu	elet-uru	haˁjvan.i	ča-n	q’aˁl.i-n	ha-mu	uli-gan	=si,#	then	PROX(ABS)	(HSG)ride-FUT	horse(IN)	REFL.SG-GEN	back-GEN	EMPH-PROX(ATTR)	before-TEMP	=like,"He sat on the horse, on his back, like the first time.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,516562,522421,##	other	dem_pro.h:s	v:pred	np.d:l	ln_refl.d:poss	np:l	ln_dem	np:other	=other,,horse,∅	∅	2023	∅	2016	2016	2049	∅	∅	∅,∅	∅	2023	∅	2016	2016	2049	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0104,mctabasaran,"hacːar hac’ q’aˁl.az aˁʁajiz, mu varič’an ulixǯi dušun, jivnu hamu vič.",#	#	0	ha-cː-ar	hac’	q’aˁl.a-z	aˁʁ-a-jiz	%	#	mu	vari	=č’an	ulix-ǯi	d-uš-un	%	0	jiv-nu	ha-mu	vič,#	#	0_youngest_brother	EMPH-(DIST)ADV-PL	half(ABS)	middle-DAT	go-PRS-until	%	#	PROX(ABS)	all(ABS)	=than	before-DIR	PFV-(HSG)go-PCVB	%	0_youngest_brother	hit-PST	EMPH-PROX(ATTR)	apple(ABS),"Halfway there, he went before everyone and struck the apple.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,522421,529629,##	#ac	0.h:s	other	ln	np:g	v:pred	%	#cv	dem_pro.h:s_cv	np.h:g	=other	adp	v:pred	%	0.h:a	v:pred	ln_dem	np:p,,horse,∅	∅	2023	∅	∅	∅	∅	∅	∅	2050	∅	∅	∅	∅	∅	2023	∅	∅	2056,∅	∅	2023	∅	∅	∅	∅	∅	∅	2050	∅	∅	∅	∅	∅	2023	∅	∅	2056,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
horse_0105,mctabasaran,hacːib obyčaj vuǯi šulu vič jivub.,#	ha-cːi-b	obyčaj	vu-ǯi	šul-u	#	vič	jivu-b,#	EMPH-(DIST)ADV-NSG	custom(ABS)	COP-ICVB	become-FUT	#	apple(ABS)	hit-MSD,There is a custom to strike an apple.,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,529629,532951,##	other	np:s	v:predex	rv_aux	#	np:p	v:pred,,horse,∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
horse_0106,mctabasaran,mu qada<r>ku ʁuˁru.,#	mu	#	0	0	q-ada<r>k-u	%	ʁuˁ-ru,#	PROX(ABS)	#	0_youngest_brother	0_apple	<PL>throw–PCVB	%	come-PRS,"Having knocked down (the apple), he came (over).",en,WORD_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,532951,535429,##	dem_pro.h:s	#cv	0.h:a_cv	0:p	v:pred	%	v:pred,,horse,∅	2023	∅	2023	2056	∅	∅	∅,∅	2023	∅	2023	2056	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
horse_0107,mctabasaran,ʁuˁrajir.i muʁu čan qaˁl.an c̊uc̊ːun ʁaˁč’.niq qivru hamu vič.,#	#	0	ʁ-uˁra-ji-r.i	%	muʁu	ča-n	qaˁl.a-n	c̊uc̊ːu-n	ʁaˁč’.ni-q	q-iv-ru	ha-mu	vič,#	#	0_youngest_brother	come-PRS-PTCP-HSG(ERG)	%	PROX(ERG)	REFL.SG-GEN	middle-GEN	brother-GEN	armpit-POST	POST-put-FUT	EMPH-PROX(ATTR)	apple(ABS),"Having come (over), he placed the apple into his brother's armpit.",en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,535429,540453,##	#pc	0.h:s_pc	v:pred	%	dem_pro.h:a	ln_refl.h:poss	ln_np	ln_np.h:poss	np:g	v:pred	ln_dem	np:p,,horse,∅	∅	2023	∅	∅	2023	2023	∅	2018	2059	∅	∅	2056,∅	∅	2023	∅	∅	2023	2023	∅	2018	2059	∅	∅	2056,∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅
horse_0108,mctabasaran,q’aˁl.an c̊uc̊ːun ʁaˁč’.niq’ q’ivru.,#	0	0	q’aˁl.a-n	c̊uc̊ːu-n	ʁaˁč’.ni-q’	q’-iv-ru,#	0_youngest_brother	0_apple	middle-GEN	brother-GEN	armpit-POST	POST-throw-FUT,The middle brother-- (he) throws (the apple) into middle brother's armpit.,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,540453,542549,##	0.h:a	0:p	ln_np	ln_np.h:poss	np:g	v:pred,,horse,∅	2023	2056	∅	2018	2059	∅,∅	2023	2056	∅	2018	2059	∅,∅	∅	∅	∅	∅	∅	∅
horse_0109,mctabasaran,ʁuˁru mu χul.az.,#	ʁuˁ-ru	mu	χul.a-z,#	come-FUT	PROX(ABS)	home-DAT,He came home.,en,MORPHEME_ALIGNED,,horse_mp3 horse_wav horse_eaf horse_xml horse_tsv,,542549,543943,##	v:pred	dem_pro.h:s	other:g,,horse,∅	∅	2023	∅,∅	∅	2023	∅,∅	∅	∅	∅
